,fg_id,NomCheval,Annee,Specialite,DateReunion,NomProprietaire,NbPlace,Gains,Prix,PrimeProp,PrimeEleveur,PoidsPorte,NomJockey,Hippodrome,NumProgramme,DistanceParcouru,Discipline,Categorie,CategBlackType,NomEntraineur,Valeur,NomVideo,TypeVideo,meetingDate,DisciplineLitteral
0,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2014,0.0,20141005,YAMATOYA                      ,8,0000000000,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"59,5",FUKUNAGA                      ,PARISLONGCHAMP,ZTlZWnpxR25DVmtNeGVlelFkclBNdz09,2400,P,GR.I      ,K,SUGAI                         ,,20141005_21243560_00000HR,0.0,{'link': '/fr/course/detail/2014/P/ZTlZWnpxR25DVmtNeGVlelFkclBNdz09'},Plat
1,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2014,0.0,20140608,,1,0000718031,,00000000,00000000,58,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.I      ,K,,590,,1.0,{'link': '#'},Plat
2,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2014,0.0,20140329,,1,0002182740,,00000000,00000000,57,,MEYDAN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
3,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2014,0.0,20140302,,1,0000423174,,00000000,00000000,58,,NAKAYAMA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
4,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20131027,,1,0001195603,,00000000,00000000,58,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
5,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20131006,,2,0000213136,,00000000,00000000,"55,5",,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
6,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20130811,,2,0000133654,,00000000,00000000,"55,5",,NIIGATA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
7,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20130609,,2,0000142173,,00000000,00000000,"55,5",,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
8,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20130309,,8,0000000000,,00000000,00000000,57,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
9,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20130210,,5,0000052800,,00000000,00000000,55,,KYOTO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2200,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
10,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2013,0.0,20130105,,3,0000088774,,00000000,00000000,"56,5",,NAKAYAMA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
11,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20121028,,6,0000000000,,00000000,00000000,"55,5",,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
12,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20121007,,2,0000242873,,00000000,00000000,54,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
13,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20120527,,11,0000000000,,00000000,00000000,57,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
14,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20120506,,6,0000000000,,00000000,00000000,57,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
15,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20120225,,1,0000374150,,00000000,00000000,"55,5",,HANSHIN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
16,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2012,0.0,20120205,,4,0000055888,,00000000,00000000,"55,5",,KYOTO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
17,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2011,0.0,20111119,,4,0000044160,,00000000,00000000,55,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
18,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2011,0.0,20110904,,2,0000121293,,00000000,00000000,54,,NIIGATA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
19,RVl2a3lEc1FkYTlvdW1mV0FSRXdOUT09,JUST A WAY               ,2011,0.0,20110723,,1,0000064400,,00000000,00000000,54,,NIIGATA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,          ,D,,,,1.0,{'link': '#'},Plat
20,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2014,0.0,20141005,SHADWELL FRANCE               ,3,0000571500,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"54,5",HANAGAN                       ,PARISLONGCHAMP,ZTlZWnpxR25DVmtNeGVlelFkclBNdz09,2400,P,GR.I      ,K,GOSDEN                        ,,20141005_21243560_00000HR,0.0,{'link': '/fr/course/detail/2014/P/ZTlZWnpxR25DVmtNeGVlelFkclBNdz09'},Plat
21,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2014,0.0,20140821,,2,0000085102,,00000000,00000000,0,,YORK,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,GR.I      ,K,,560,,1.0,{'link': '#'},Plat
22,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2014,0.0,20140726,,1,0000724433,,00000000,00000000,0,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
23,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2014,0.0,20140606,,1,0000357116,,00000000,00000000,0,,EPSOM,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
24,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2014,0.0,20140504,,1,0000027209,,00000000,00000000,57,,NEWMARKET,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,Listed,,,,,1.0,{'link': '#'},Plat
25,T2ZmWGFFYXYxWWQ2LzBDdXY0WWR5QT09,TAGHROODA                ,2013,0.0,20130921,,1,0000005548,,00000000,00000000,57,,NEWMARKET,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,          ,D,,,,1.0,{'link': '#'},Plat
26,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2011,0.0,20111104,,10,0000000000,,00000000,00000000,56,,CHURCHILL DOWNS,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2200,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
27,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2011,0.0,20111001,,1,0000224517,,00000000,00000000,"55,5",,BELMONT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
28,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2011,0.0,20110813,,1,0000319937,,00000000,00015000,"55,5",,ARLINGTON PARK,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1900,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
29,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2011,0.0,20110702,,3,0000056129,,00000000,00000000,"51,5",,MONMOUTH PARK,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2200,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
30,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2011,0.0,20110613,SCHWARTZ                      ,3,0000012000,LA COUPE                                                              ,00005760,00002486,"54,5",LEMAIRE                       ,PARISLONGCHAMP,cXJ2eHJnOWtwdWJ6ZWdOeE1HcmZhZz09,2000,P,GR.III    ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2011/P/cXJ2eHJnOWtwdWJ6ZWdOeE1HcmZhZz09'},Plat
31,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20101212,SCHWARTZ                      ,8,0000000000,,00000000,00000000,0,,SHA TIN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,ROUGET-(S)                    ,,,1.0,{'link': '#'},Plat
32,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20101212,SCHWARTZ                      ,8,0000000000,,00000000,00000000,0,,SHA TIN,WTFMTEZvM3dpNWRGdUlpSzJwK1Q0dz09,2000,P,GR.I      ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2010/P/WTFMTEZvM3dpNWRGdUlpSzJwK1Q0dz09'},Plat
33,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20101003,SCHWARTZ                      ,2,0000068580,NYSE EURONEXT PRIX DE L'OPERA                                         ,00032918,00014209,58,SOUMILLON                     ,PARISLONGCHAMP,Y1ZvTEdWWHpvZnd1VEhJUTRNaDdpQT09,2000,P,GR.I      ,K,ROUGET-(S)                    ,540,,1.0,{'link': '/fr/course/detail/2010/P/Y1ZvTEdWWHpvZnd1VEhJUTRNaDdpQT09'},Plat
34,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20100822,SCHWARTZ                      ,1,0000142850,DARLEY PRIX JEAN ROMANET                                              ,00068568,00029598,57,SOUMILLON                     ,DEAUVILLE,QnMwbEttY0M0M3QzRTU0ZlA3UE1vZz09,2000,P,GR.I      ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2010/P/QnMwbEttY0M0M3QzRTU0ZlA3UE1vZz09'},Plat
35,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20100731,,2,0000052146,,00000000,00005214,0,,GOODWOOD,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
36,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20100614,SCHWARTZ                      ,1,0000040000,LA COUPE                                                              ,00019200,00008288,"58,5",SOUMILLON                     ,PARISLONGCHAMP,eFd0K1F0UlN5NmdibGhnUWxxMkkxUT09,2000,P,GR.III    ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2010/P/eFd0K1F0UlN5NmdibGhnUWxxMkkxUT09'},Plat
37,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2010,0.0,20100523,SCHWARTZ                      ,4,0000014275,PRIX D'ISPAHAN                                                        ,00006852,00002957,"56,5",SOUMILLON                     ,PARISLONGCHAMP,UEZQbmpCOWpwWml5bC9kUXVaVHFtUT09,1850,P,GR.I      ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2010/P/UEZQbmpCOWpwWml5bC9kUXVaVHFtUT09'},Plat
38,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20091004,SCHWARTZ                      ,7,0000000000,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"54,5",SOUMILLON                     ,PARISLONGCHAMP,YmwwSDJwc1ZINkhOVUQ0d2JvbUFyUT09,2400,P,GR.I      ,K,ROUGET-(S)                    ,555,,1.0,{'link': '/fr/course/detail/2009/P/YmwwSDJwc1ZINkhOVUQ0d2JvbUFyUT09'},Plat
39,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20090913,SCHWARTZ                      ,1,0000171420,QATAR PRIX VERMEILLE                                                  ,00107994,00039117,"54,5",LEMAIRE                       ,PARISLONGCHAMP,dnpwS21ic0hNYkwzOVEwVFhHcXZ6dz09,2400,P,GR.I      ,K,ROUGET-(S)                    ,555,,1.0,{'link': '/fr/course/detail/2009/P/dnpwS21ic0hNYkwzOVEwVFhHcXZ6dz09'},Plat
40,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20090614,SCHWARTZ                      ,1,0000457120,PRIX DE DIANE                                                         ,00287985,00104314,57,LEMAIRE                       ,CHANTILLY,TW1jbWZGSXBPTXlobjVuNWhkTjIxUT09,2100,P,GR.I      ,K,ROUGET-(S)                    ,555,,1.0,{'link': '/fr/course/detail/2009/P/TW1jbWZGSXBPTXlobjVuNWhkTjIxUT09'},Plat
41,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20090517,ECURIE MONASTIC               ,1,0000142850,MONTJEU COOLMORE PRIX SAINT-ALARY                                     ,00089995,00032598,57,LEMAIRE                       ,PARISLONGCHAMP,WDR3ZHFadWVBTXgvNDJhclhENHBpQT09,2000,P,GR.I      ,K,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2009/P/WDR3ZHFadWVBTXgvNDJhclhENHBpQT09'},Plat
42,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20090314,ECURIE MONASTIC               ,1,0000027500,PRIX ROSE DE MAI                                                      ,00017325,00006275,56,LEMAIRE                       ,SAINT-CLOUD,WnV4UWxhY0dWMDVUM0dHM2tSYXEzQT09,2100,P,Listed,,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2009/P/WnV4UWxhY0dWMDVUM0dHM2tSYXEzQT09'},Plat
43,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2009,0.0,20090211,ECURIE MONASTIC               ,1,0000007500,PRIX DU CHATEAU D'EAU                                                 ,00004725,00001711,58,MENDIZABAL                    ,TOULOUSE,elF6SGM0Zk0rNFNLcG5BV2dVV09lQT09,2000,P,          ,F,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2009/P/elF6SGM0Zk0rNFNLcG5BV2dVV09lQT09'},Plat
44,bE9rbXV0dDVxcEtrSzMrUmo1dzBJQT09,STACELITA                ,2008,0.0,20081020,ECURIE MONASTIC               ,1,0000006500,PRIX DE L'ESPOIR                                                      ,00004875,00001592,"56,5",BLONDEL                       ,SALON PROVENCE,bjBkOW11RHNvWEVXTVFOZE1GbTIyUT09,1800,P,          ,G,ROUGET-(S)                    ,,,1.0,{'link': '/fr/course/detail/2008/P/bjBkOW11RHNvWEVXTVFOZE1GbTIyUT09'},Plat
45,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2019,0.0,20191006,SILK RACING CO. LTD           ,11,0000000000,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"59,5",KAWADA                        ,PARISLONGCHAMP,c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,2400,P,GR.I      ,K,OTAKE                         ,,20191006_29037021_00000HR,0.0,{'link': '/fr/course/detail/2019/P/c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09'},Plat
46,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2019,0.0,20190818,,1,0000564402,,00000000,00000000,57,,SAPPORO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.II     ,K,,555,,1.0,{'link': '#'},Plat
47,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2019,0.0,20190526,,8,0000000000,,00000000,00000000,59,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2500,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
48,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2019,0.0,20190331,,6,0000000000,,00000000,00000000,0,,HANSHIN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
49,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20181223,,1,0002223000,,00000000,00000000,0,,NAKAYAMA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2500,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
50,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20181021,,4,0000133380,,00000000,00000000,0,,KYOTO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,3000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
51,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20180902,,1,0000303810,,00000000,00000000,0,,NIIGATA,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2000,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
52,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20180527,,5,0000148200,,00000000,00000000,0,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
53,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20180324,,1,0000281580,,00000000,00000000,0,,HANSHIN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
54,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2018,0.0,20180204,,1,0000076330,,00000000,00000000,0,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2400,P,          ,A,,,,1.0,{'link': '#'},Plat
55,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,BLAST ONEPIECE           ,2017,0.0,20171119,,1,0000056700,,00000000,00000000,0,,TOKYO,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,          ,B,,,,1.0,{'link': '#'},Plat
56,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2018,0.0,20180621,,4,0000030207,,00000000,00000000,58,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,4000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
57,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2018,0.0,20180525,,1,0000029500,,00000000,00000000,"62,5",,LEOPARDSTOWN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,Listed,,,,,1.0,{'link': '#'},Plat
58,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2018,0.0,20180422,,1,0000035400,,00000000,00000000,61,,NAVAN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
59,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20171021,,1,0000307659,,00000000,00000000,60,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,3200,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
60,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20171001,TABOR/SMITH/MAGNIER/WILLIAMS  ,4,0000285500,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"59,5",O'BRIEN                       ,CHANTILLY,aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,2400,P,GR.I      ,K,O'BRIEN                       ,,20171001_25564837_00000HR,0.0,{'link': '/fr/course/detail/2017/P/aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09'},Plat
61,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20170910,,1,0000285000,,00000000,00000000,"61,5",,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.I      ,K,,550,,1.0,{'link': '#'},Plat
62,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20170819,,1,0000037170,,00000000,00000000,"60,5",,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
63,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20170622,,2,0000100444,,00000000,00000000,0,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,4000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
64,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20170526,,1,0000029500,,00000000,00000000,"62,5",,LEOPARDSTOWN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,Listed,,,,,1.0,{'link': '#'},Plat
65,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2017,0.0,20170423,,2,0000012350,,00000000,00000000,61,,NAVAN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
66,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20161015,,4,0000025562,,00000000,00000000,0,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,3200,P,GR.II     ,K,,,,1.0,{'link': '#'},Plat
67,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20161002,WILLIAMS/MAGNIER/TABOR/SMITH  ,3,0000571500,QATAR PRIX DE L'ARC DE TRIOMPHE                                       ,00000000,00000000,"59,5",DETTORI                       ,CHANTILLY,NnJNYW1oY1JuTmNlUi9Wa2NaNXpsQT09,2400,P,GR.I      ,K,O'BRIEN                       ,545,20161002_24122642_00000HR,0.0,{'link': '/fr/course/detail/2016/P/NnJNYW1oY1JuTmNlUi9Wa2NaNXpsQT09'},Plat
68,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20160911,,2,0000076000,,00000000,00000000,62,,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.I      ,K,,540,,1.0,{'link': '#'},Plat
69,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20160820,,1,0000037200,,00000000,00000000,"63,5",,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
70,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20160616,,1,0000309088,,00000000,00000000,57,,ASCOT,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,4000,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
71,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2016,0.0,20160603,,1,0000028900,,00000000,00000000,"62,5",,LEOPARDSTOWN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,Listed,,,,,1.0,{'link': '#'},Plat
72,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2015,0.0,20150913,,1,0000203000,,00000000,00000000,0,,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.I      ,K,,,,1.0,{'link': '#'},Plat
73,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2015,0.0,20150823,,1,0000039000,,00000000,00000000,"55,5",,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
74,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2015,0.0,20150724,,1,0000013000,,00000000,00000000,"58,5",,DOWN ROYAL,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2600,P,          ,B,,,,1.0,{'link': '#'},Plat
75,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2015,0.0,20150628,,2,0000013000,,00000000,00000000,0,,CURRAGH,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,2800,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
76,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2014,0.0,20141026,,2,0000007975,,00000000,00000000,"58,5",,LEOPARDSTOWN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1800,P,Listed,,,,,1.0,{'link': '#'},Plat
77,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2014,0.0,20141011,,5,0000001613,,00000000,00000000,0,,NEWMARKET,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,GR.III    ,K,,,,1.0,{'link': '#'},Plat
78,SXFsNEYvUmtRVERCV2RSeE93Skl6UT09,ORDER OF ST GEORGE       ,2014,0.0,20140814,,1,0000011385,,00000000,00000000,0,,LEOPARDSTOWN,V2ZZd3N3M2JmV1ExeGk0NVkvSWZIdz09,1600,P,          ,D,,,,1.0,{'link': '#'},Plat
